PID,Sale_Price
908130020,131503.826865524
528458130,320734.960473258
907251100,254971.973892091
528429050,241782.566795202
531450030,190975.050516148
535152070,140237.959068534
535402010,182578.361603286
533212020,166926.828067023
528102100,268301.102631329
532376070,121601.934695177
902305090,82770.5516983093
909425085,260682.642098923
534177180,245483.138948553
526351100,168869.123008442
528150090,370916.88145244
528348010,247040.91512218
903430060,133336.135621737
534402060,146398.50430093
533206060,201908.830103484
907285010,226006.143581452
907265100,211938.957015045
535327230,102841.005616734
535103050,209329.947121749
528488140,215526.420297181
905352180,228554.749201367
528178070,348608.929558236
531479020,83718.5025905944
907201280,131369.29181695
902103090,115158.885092755
527180040,194320.808999455
902128075,107638.081299282
907290240,142811.415401097
528235190,191544.158990777
527455100,140854.234359408
533130020,237885.467914176
903476090,107043.71284592
533212010,158175.577882244
528292030,266236.614541506
535353240,168489.542975581
535475010,150055.033213153
908127120,114854.508762745
923226320,85482.1322313298
909452050,224811.705476056
905427030,279857.809208277
923225510,134845.885082585
902302150,134676.03339709
528222010,275071.080522671
902106040,169173.754819008
903236040,115999.791038245
527455240,112961.196874259
905227050,138541.927864392
906380180,192214.886280791
923228390,76128.6538388079
527365010,269715.426150892
535376060,146021.821096509
528429080,275948.064391051
905107300,162773.248444343
909475020,244982.093859242
527403310,148611.892388442
528228340,196359.601872224
903231060,37047.0427323469
534202160,143030.166162641
907192150,188436.787668773
527163080,158526.510240652
528228430,195568.327261489
914467050,202581.877012972
909175080,46770.8103502922
902206040,132627.851697168
916477060,291415.427843941
911204100,79823.7940131965
528480150,197998.018466579
909254090,169835.027956156
905228050,38152.2511907351
907425010,147236.797778971
906201021,161991.990196051
902207110,76984.0180310159
911370520,283338.809998595
534427140,151458.678828417
528431030,220035.667593451
904302030,162541.58830325
923201020,140706.494254178
905103110,122479.998450725
907285050,189506.645720896
905475150,129389.770681831
528427070,224540.025544312
534178010,134170.395561104
908154195,442098.385244826
909281130,268719.833887987
534175010,147143.160335941
528174050,199291.723397834
910200040,114669.014490021
905477010,98202.1946944782
535154050,126007.865371055
923275140,116721.821775253
905475160,122306.802970789
528382020,312864.009192899
533213140,169495.278893965
906392090,254970.825986679
906340090,355598.659977164
527453070,134579.759169934
903236010,123593.038447418
534431020,136913.225051892
534250410,195735.302699635
916253320,280550.558916211
923203100,170569.545394532
528221010,187919.306290639
527110020,160923.742049933
527454130,139734.777080215
902206270,138035.574166312
535454050,83182.4659867055
527107130,175699.965087751
532376180,113901.087433916
913350030,208666.376771833
534276290,109859.883292377
532354070,141504.999766532
535154130,150122.163388155
909427200,159798.946559741
534252060,143004.460559417
527451550,109992.884083445
923275200,130827.224703877
906225210,161466.51672121
527161010,177589.521205018
907405030,221626.663156763
535327140,110216.794538123
916475100,306955.704098528
905402070,114467.929201453
527302175,180227.353273176
903202170,141862.571712123
906426090,177218.830823473
910202100,119510.131284937
909451180,124700.26198331
905100060,129725.022479286
527355280,207032.116254436
909275110,196270.432700036
527302020,191617.836083051
534250400,188824.431307072
903235020,96060.2898217447
528222030,186088.546067293
528477050,362337.45619658
533208020,227170.929289224
531452180,202648.40535541
909428180,193982.511123437
907262020,190124.861082873
535300120,170801.810525915
907275090,224373.992464182
903458110,103150.148777857
532376160,134786.34506242
528363050,324539.892197328
528458040,230953.500609463
527208010,382521.939875262
907185050,199152.919367549
527356050,141220.981745153
923203110,159865.746813049
905105040,113093.159080463
534475185,153437.408077514
907194160,207819.881546195
909254140,112062.717145903
902401130,149094.293041531
905108120,156212.178650644
908275300,147702.103336624
533221100,172002.615059616
533236060,202109.382392981
532377140,128863.541221595
527164060,170283.5826317
902301130,115336.571550182
528315090,326456.010234511
923225050,131340.139708414
902128020,99458.4261447906
528280230,228633.526439835
527358200,173774.268735746
907187080,189936.617410593
905427010,195084.414261105
905325020,266762.432409742
909254070,165202.802356349
905351045,186502.497419464
902205090,116306.644738317
535150280,133482.649687679
533253160,185494.855084683
532377130,135835.041763078
535478070,135832.849890226
905451050,150210.417521197
902102100,113478.558000068
905201090,162335.269728548
907252020,243155.369247892
902325160,97751.417969079
907125040,149504.847790416
527450030,108910.632736522
528228360,203139.130767543
528222050,170975.615844073
526350040,119097.287480462
535105030,135096.82560342
535402330,192189.376143035
906392100,243216.528295543
909455060,147961.380318462
528186050,286858.949785461
531451280,199224.731171061
531363010,175103.677458136
528228325,193778.719887449
535303050,150517.575478764
923203140,157586.666034924
528480160,197970.92240617
528235120,189395.291442267
923400125,126607.522743302
907202080,139305.747274251
906226120,141109.524106959
907410100,185710.700814237
533125080,287490.456719095
527455050,145128.812162285
535301080,121988.242222839
905403050,106298.332206362
528480170,260492.923945002
535378080,128865.770724363
528439050,230361.937939958
917425190,202652.181851787
905401020,258447.753085354
905300080,136916.486379852
923276030,139195.747413416
535354100,137056.513667776
528240150,190697.347251643
916384100,258409.226522135
903225140,124038.608965979
527359050,146950.746599876
535177100,146728.793194291
905402060,137684.174823056
528290170,194318.778423137
534403290,208642.713068228
528458030,221040.900096131
906226110,121094.929794161
535453040,128111.255523058
903475020,121076.046506421
528120010,293309.672411156
907130110,176521.046985678
905107380,129886.715869548
528390210,243955.696942559
527402060,153599.667296181
905226110,143866.224448554
903231130,109918.613299001
535178100,159642.596840689
907125090,159476.535627432
911226030,77726.265959837
902477130,43742.4411589852
909282020,250594.689602618
907280170,213398.228814646
527166040,162108.369240937
528458140,267899.368387433
528120060,382440.844324761
902301120,116324.62578977
909254150,149810.487611887
923230190,127463.729795082
527163070,184089.638322467
533206050,200261.415878652
916403250,235044.742014387
534428100,151676.92647524
528275060,178640.125897636
527425025,121620.062921614
908103350,134810.918701854
923400150,113580.789442784
902404010,141130.637795932
533206070,236478.41761826
528180110,327235.648009549
534402140,152369.213653289
905452050,88771.0414738601
535151160,141368.735829741
909280030,228242.059229866
535426130,194889.50350672
909475050,220284.476522844
534452060,134935.802555435
902106070,119978.868683038
907290260,258431.243218732
534177230,211132.917921052
909101180,119525.271957248
534201250,162445.640557574
535325400,104809.327986708
902128100,110917.502619094
534127270,166574.59649614
535325280,124126.584001252
528480060,319490.512790429
527210030,482497.550552101
906201030,172084.630630773
905427070,207152.919748417
535153150,162001.770629725
907227090,127169.666436325
528106020,472521.747137399
527455250,125156.375179074
907125120,136440.190543899
528441090,434075.657003632
535454160,134507.133964886
528275110,218611.865692208
911175360,97047.5955916222
903425190,202818.999984007
535451250,138591.009718818
535403200,118844.751801795
923277040,144075.607755843
527425090,97972.5278057336
527451330,99730.5981841097
909275040,137252.76780358
904300150,88020.9017696013
528482090,298856.651248065
902401060,89920.93637944
527302185,255801.530731932
909475070,231879.441232209
527405160,113795.915173469
903232100,137696.642860435
534451020,75448.8687670305
910206110,104032.342257013
902105050,126642.963223943
903426200,149175.723505484
528228435,194887.729807627
528120130,386867.982867293
533254050,210932.34370901
908103260,126960.64085755
905200290,165881.951633057
532478020,298926.580721701
907405140,202093.024733296
906394060,186640.375865355
902207140,105989.852845514
533205060,234751.303507075
535382150,90111.742147591
909176180,140607.227896581
531367050,225602.882680096
905476225,127500.302770303
535301170,150353.165291799
535452060,128907.672593964
924100070,168316.201022843
905478190,101862.466456217
903230100,109314.315278047
528178090,352342.352243857
906392110,250795.596276705
531382070,244569.851569165
531375110,159471.368215787
916382010,214439.084793083
909101080,83692.2041799624
906223180,221827.412144887
534200030,118829.046203795
910203090,109925.287615245
528292020,210597.552647383
534451080,81248.3850241635
528488100,198253.80636615
904101040,125330.836698831
527216010,423108.806098311
527451410,96738.7212134833
905104080,111106.481401309
531363030,173726.130610092
528294060,178858.335864605
534204120,145290.763519347
902106010,138727.940292836
902128150,147465.381033795
534402170,178548.657809053
528186110,288201.060389708
535402180,111851.440497591
907251090,249657.44576466
903232030,88710.5137425281
909175050,196051.155903703
904351280,122543.450932569
908127100,112870.837484036
531382090,179834.539948304
908102020,111096.816298414
903231080,115624.206371297
910207110,90919.2329060469
535383100,95187.0028053689
916382120,287795.696327454
535454060,85562.0219565647
533217050,163556.728845203
902406020,115576.522784985
533251130,200096.152242221
532353050,133086.808352019
906204180,217143.378085207
527452070,143734.975575807
907252190,257071.566711215
909251040,153377.576729515
535327200,129061.788431463
906230030,270079.346516025
908188120,144808.000044266
535379100,130925.294706965
903430050,81466.6412166011
923252100,127223.479776887
903233030,128827.744403559
528144030,278408.898589563
907192040,221503.371011346
907202010,153243.48052487
916386180,211555.784638725
535403280,151024.014447696
526353050,241958.095432809
527210050,397698.716040416
903429080,173849.167461855
528150070,458637.897303547
527358120,162434.328740951
916455150,294189.723678438
916403010,188463.092669597
907253110,227206.69890471
527401160,126659.690478676
907203090,117721.849730733
906204280,239447.7023799
528360050,477452.22299598
914460110,219550.012878202
534127130,163832.758962528
527356060,167066.641803791
528186080,295766.670966806
906475200,224117.029315254
909278020,136656.374698208
528231050,184992.187737035
535380110,98759.0232907839
535175070,144067.685263178
903228060,125582.889700358
528170070,261777.853199371
904301060,146578.515439079
902207170,98185.2731404461
535325320,124257.040980655
907275150,305459.686701315
535175030,160445.85805424
902105110,118254.349413215
910204050,143723.012663296
527146135,295518.281487022
528235000,174517.554563936
528275070,233362.384385515
527353080,178977.310857635
905478030,136784.840519796
533352170,174970.087477622
535457010,139279.689676325
924152030,221894.100782748
532377050,143177.272197138
533252020,168507.538484203
923225300,90960.3315353646
923228220,89155.4375485316
535303030,174999.273860153
906223210,235217.340970987
535402070,139531.627570283
906394020,204995.497942356
906403060,221660.243520008
534151120,258951.369349994
907135040,150221.472972847
528116010,332772.428956588
903429010,124432.452330869
533253070,195151.853517257
902406030,116784.542686119
903201080,175852.832068513
908204160,80301.4323306272
908250040,105766.043107433
534431130,120000.555897653
905377020,146340.124680376
534431070,152990.016838567
527165130,169653.704877964
527302090,212911.248447203
907202100,121498.822394304
907295020,220974.178782733
527163010,171917.793083554
904101170,121460.945335848
535354070,128677.865447654
535154060,165789.414158847
907202240,172546.709980788
528280180,211693.477287542
905104240,128106.258831963
534201240,138366.718545334
528490040,228305.780737627
527454200,137420.192459662
535403030,130587.627831393
528490080,201499.634857324
527127150,215672.366642491
906204140,216753.652876705
903227090,124335.029522098
528108140,393528.595717797
902304040,135357.166020703
527450080,122980.987903362
923202025,182124.349985171
905427050,165018.749734111
533223010,177518.570086873
906475170,269265.994642371
534428020,131285.620316987
914474070,222909.916386498
907262070,182003.134796768
528114040,383415.184806463
923225260,162930.071889937
906426060,274655.417840105
527404020,129967.500215548
902125080,104437.901808686
903476100,90641.7035833836
905475510,109849.055997991
534252240,162648.334572633
528228545,177785.209104547
534201280,130350.760083114
910205020,98148.949321386
907200340,132513.043508049
535382020,134515.384664964
906382040,202805.342505631
909252170,138723.609596433
904100090,171152.945469575
531382120,211992.673076958
535105110,158242.029008833
535350040,135665.785996627
907410130,263374.508492537
527376100,149980.175945863
535177020,123469.040031763
533221090,168684.255820311
906201023,224707.078076626
533208140,185509.550278072
532376110,131470.959984853
905100030,143279.192159025
534204030,144720.744238951
902101050,143013.444950841
916176030,157600.567877239
534129060,206564.530405857
533253050,174186.910613431
902204120,138503.988051408
905351089,184414.712931502
909275160,141466.910755457
528366040,329400.709166081
527403120,96179.8556366051
905101490,134081.199843902
906382030,232859.66652019
534400120,174579.110364616
909428190,227930.972865815
527302070,181756.36459509
906200230,171417.60918018
909276160,292041.949258713
534151180,242343.02168566
903481010,90924.0951465254
902106120,87142.1886178379
910206010,44150.6351196384
916380060,266512.901734144
902301080,108551.928589091
907175080,215338.360674556
527162130,189531.829014327
535151080,132605.315773944
527131110,254274.772091354
923202137,112935.737542235
533252130,212143.78940881
531367010,198778.470194321
923225190,106933.896218906
533215040,265060.855996531
535454030,85347.0782975594
528344040,335527.351669915
906226070,114969.13396719
916125425,241182.10410566
527451640,115757.890187575
534129040,198228.2033118
528240060,192482.199023611
907401050,199979.841364208
533212150,154989.258871735
533210060,169355.965652897
528387030,288293.489348262
531385130,231077.804447206
907290230,145635.261882182
527328050,159932.158772183
907275140,289593.218776738
910203100,64455.2923868141
916125360,168178.456822565
528110070,294829.698169855
526351030,180505.960019079
905426030,173088.504961516
528477030,234467.726203099
908102130,107930.803857985
535179060,170612.751651282
535450180,80767.6040126813
902330010,144856.85715392
533213020,199271.459041726
531451290,191886.638953494
531375050,147342.821169466
528222060,183023.538200131
534476080,139013.325487967
531376060,186118.692727004
535455090,122970.909965798
527404140,113922.065686795
903206120,179275.546850689
910205130,137808.417469414
923226150,154774.616772852
533352150,150122.180817458
914478020,136841.285307839
905107320,142751.375142747
534151175,259235.237112284
923252075,133324.44480141
1007100110,143972.394116625
906475110,222923.316435767
534176250,138884.009400649
532477040,272568.208839478
531450040,176393.314612244
534278230,147136.593123247
527357180,284723.632636411
924100050,143605.398010358
911102090,88785.4097033196
907410040,198647.852216906
527354040,221390.842930258
903226170,134200.147551875
535453160,124977.654961763
905106140,146116.003668031
528480070,257301.06527367
528456220,202282.9934713
904301110,110947.988449272
528120100,234778.460548174
535304020,141791.621730285
905101200,107254.3756919
528427040,197591.37929355
526355080,358294.649031908
535403150,153358.93255267
527427230,185852.357290046
923230180,132642.318120521
914452190,139110.957201793
905225080,207341.296651382
533352075,202151.487831261
527276160,203379.231546401
534275010,130665.251102859
528150040,353456.265875348
908102140,114863.62213808
923225080,120311.195889298
905104180,135281.715960531
535451010,131706.644497574
907194020,212162.156589672
527375160,188814.893254443
906223140,236281.788685653
907290170,142938.820948493
527451650,119050.614272459
528186090,287888.846819567
527451450,101104.877011834
535476350,181480.723474482
528480130,213389.021298661
535402220,172095.249456911
527403360,121761.484380343
532377060,117750.841558141
527354200,189054.618082353
908152260,144849.172949584
528326030,306012.675261759
527452100,134566.699240154
535152050,207655.227326005
923228180,75588.2405637931
534104100,205650.217934731
902103150,128699.583645322
923203090,157627.218502377
903227140,130868.927354799
903426180,129752.835606962
528176010,448729.226545329
535450100,130368.309016257
905226030,109291.974666558
923276100,132580.001769499
528118030,409232.831282691
923225490,119921.016560322
914476450,188998.949463965
528458080,242635.29554991
535152280,143921.882559078
905426200,144452.764225081
906392120,296294.514734226
535402100,141365.181744812
907200190,142424.242309661
535302080,124676.920239632
535305160,100591.993384972
528221060,178272.326244756
533212050,167892.98055557
908208020,128921.98204061
534276010,116810.90582934
909256060,111812.526205531
528150080,358103.19414869
902134060,103271.776213454
534275220,124393.151779362
907410110,223800.24544629
923225370,100996.805930697
531452070,162114.886225773
534451110,116698.730282201
914475010,144560.844131015
527358140,204896.539155608
528250030,204208.280111655
528142010,313612.763224811
916460060,228766.024012083
535180020,160596.054012734
528386040,367680.95552144
906380070,319129.644046453
907260030,185236.516724413
535455060,117788.146150481
528358040,268498.460452907
909251030,141306.635843143
527164120,201959.176500823
528102010,378001.98978554
923229010,155435.950632621
527158020,172365.79064178
527455080,146279.752467641
907180040,199380.729280385
528327010,406370.215741042
528228280,196833.534613961
535180070,136390.162416975
905479110,119510.273380384
903484080,92227.9748048773
534426110,136788.879408727
534479120,121812.967786273
905475520,87497.7250235546
528174070,199271.828178432
916384080,238481.208379352
532377020,105314.262590333
909101190,137763.075335526
909275250,151587.079239069
905106170,125771.781695253
528172060,237515.065725684
532377100,121743.578442188
528290060,157624.646965664
534400060,162007.513446236
528221040,202146.913484866
531380080,237596.224367846
909455040,169523.958931597
907262060,236991.326050297
527455060,141896.381452172
531452020,122843.718900488
527425060,109658.803026235
909250030,98470.0091709446
535180100,140441.74349627
923225200,123430.769962127
534128100,159244.759296167
528253020,221396.653185167
907230240,142771.446345656
527451020,114245.611405325
902103170,98683.6277977375
534226120,123865.336634049
533250110,217357.972781019
907280090,229569.779929755
909101060,67031.5963666279
535380050,138113.190794015
531475220,154754.672344039
907425030,147113.536412515
907192030,183609.871911742
535377100,94652.8069331097
923202220,145434.228044032
923229100,204592.435635066
902106140,106317.219087898
909475230,288306.740636742
526303060,208562.597091409
528294050,163569.912561522
909275310,229434.124783779
528480040,250331.36980718
903226160,113369.168796905
905480030,110058.502976157
907425015,151498.662244401
528218150,183628.490171215
905352140,245839.36350804
907290020,250423.993832727
909251170,158968.438058034
535302070,124839.560060496
532378240,120171.680561476
527402130,109854.766638124
533221080,171907.398395223
905108170,150403.163062249
527158090,175297.783938572
535355020,188940.606713248
535451210,108750.703699748
528326110,335035.713146838
908152060,129876.681276692
908188140,144808.000044266
531375060,141807.29650142
902204060,125739.397257354
907194110,192214.441330938
907196060,201318.974990607
909250210,114240.201759295
902109160,118431.157153791
907192090,212486.998090173
908276140,102067.48011373
903456060,81891.5911707019
535353060,119425.238524786
534175080,214169.860666819
903430080,121099.011918785
906223110,228063.653187185
528431050,267369.441831731
914476430,162439.059113218
906426195,258618.185137436
905226130,152567.504813335
528363110,344668.869468181
907412090,195049.180598828
905402110,133645.269047459
528102110,456461.513779819
908201100,82939.0754582777
914476080,120487.800247367
533206040,176479.378223039
909281080,224645.631174588
902105130,81758.3315036068
916403230,191547.365363
